Date,Campaign,Campaign Type,Creative Format,Region,Country,Impressions,Clicks,CTR,Frequency,Reach,Spends,CPC,CPM,Views,Completion Rate,CPCV,CPS,Conversions,Revenue,ROAS,Viewability
18-Oct-25,DanubeH_Awareness_RAK_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ras Al Khaimah,United Arab Emirates,"25,962",155,0.60%,2.90,"8,938",181.73,1.17,7,,,,,,,,89.55%
18-Oct-25,DanubeH_Awareness_Fujairah_Display-CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Fujairah,United Arab Emirates,"12,676",73,0.58%,2.93,"4,332",88.73,1.22,7,,,,,,,,91.98%
18-Oct-25,DanubeH_Awareness_UAQ-Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Umm Al Quwain,United Arab Emirates,"6,450",37,0.57%,3.02,"2,135",45.15,1.22,7,,,,,,,,89.51%
18-Oct-25,DanubeH_Awareness_Ajman_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ajman,United Arab Emirates,807,11,1.36%,2.95,274,5.65,0.51,7,,,,,,,,89.92%
19-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_HTML_GARDEN_Oct25,Awareness,HTML,Abu Dhabi,United Arab Emirates,"34,691",247,0.71%,2.84,"12,221",242.84,0.98,7,,,,,,,,89.28%
19-Oct-25,DanubeH_Awareness_RAK_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ras Al Khaimah,United Arab Emirates,"32,566",198,0.61%,2.92,"11,166",227.96,1.15,7,,,,,,,,91.35%
19-Oct-25,DanubeH_Awareness_Fujairah_Display-HTML_GARDEN_Oct25,Awareness,HTML,Fujairah,United Arab Emirates,"17,376",106,0.61%,2.87,"6,051",121.63,1.15,7,,,,,,,,90.54%
19-Oct-25,DanubeH_Awareness_UAQ-Display_HTML_GARDEN_Oct25,Awareness,HTML,Umm Al Quwain,United Arab Emirates,"7,719",42,0.54%,3.10,"2,486",54.03,1.29,7,,,,,,,,90.99%
19-Oct-25,DanubeH_Awareness_Ajman_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ajman,United Arab Emirates,"5,094",34,0.67%,2.77,"1,842",35.66,1.05,7,,,,,,,,89.46%
19-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,"22,439",147,0.66%,3.01,"7,462",157.07,1.07,7,,,,,,,,90.20%
19-Oct-25,DanubeH_Awareness_RAK_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ras Al Khaimah,United Arab Emirates,"26,090",155,0.59%,2.89,"9,022",182.63,1.18,7,,,,,,,,91.39%
19-Oct-25,DanubeH_Awareness_Fujairah_Display-CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Fujairah,United Arab Emirates,"12,738",73,0.57%,2.91,"4,372",89.17,1.22,7,,,,,,,,90.94%
19-Oct-25,DanubeH_Awareness_UAQ-Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Umm Al Quwain,United Arab Emirates,"6,482",37,0.57%,3.01,"2,155",45.37,1.23,7,,,,,,,,89.44%
19-Oct-25,DanubeH_Awareness_Ajman_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ajman,United Arab Emirates,811,11,1.36%,2.94,276,5.68,0.52,7,,,,,,,,90.10%
20-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_HTML_GARDEN_Oct25,Awareness,HTML,Abu Dhabi,United Arab Emirates,"32,073",241,0.75%,2.78,"11,519",224.51,0.93,7,,,,,,,,90.10%
20-Oct-25,DanubeH_Awareness_RAK_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ras Al Khaimah,United Arab Emirates,"30,108",193,0.64%,2.86,"10,525",210.76,1.09,7,,,,,,,,89.06%
20-Oct-25,DanubeH_Awareness_Fujairah_Display-HTML_GARDEN_Oct25,Awareness,HTML,Fujairah,United Arab Emirates,"16,143",103,0.64%,2.80,"5,756",113,1.1,7,,,,,,,,91.21%
20-Oct-25,DanubeH_Awareness_UAQ-Display_HTML_GARDEN_Oct25,Awareness,HTML,Umm Al Quwain,United Arab Emirates,"7,171",41,0.57%,3.03,"2,365",50.2,1.22,7,,,,,,,,91.65%
20-Oct-25,DanubeH_Awareness_Ajman_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ajman,United Arab Emirates,"4,733",33,0.70%,2.70,"1,753",33.13,1,7,,,,,,,,91.18%
20-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,"20,745",143,0.69%,2.95,"7,033",145.22,1.02,7,,,,,,,,89.10%
20-Oct-25,DanubeH_Awareness_RAK_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ras Al Khaimah,United Arab Emirates,"24,120",151,0.63%,2.84,"8,503",168.84,1.12,7,,,,,,,,91.71%
20-Oct-25,DanubeH_Awareness_Fujairah_Display-CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Fujairah,United Arab Emirates,"11,776",71,0.60%,2.86,"4,121",82.43,1.16,7,,,,,,,,91.48%
20-Oct-25,DanubeH_Awareness_UAQ-Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Umm Al Quwain,United Arab Emirates,"5,993",36,0.60%,2.95,"2,031",41.95,1.17,7,,,,,,,,91.78%
20-Oct-25,DanubeH_Awareness_Ajman_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ajman,United Arab Emirates,750,10,1.33%,2.88,260,5.25,0.53,7,,,,,,,,89.23%
21-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_HTML_GARDEN_Oct25,Awareness,HTML,Abu Dhabi,United Arab Emirates,"29,711",344,1.16%,2.72,"10,918",207.98,0.6,7,,,,,,,,91.03%
21-Oct-25,DanubeH_Awareness_RAK_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ras Al Khaimah,United Arab Emirates,"11,017",65,0.59%,2.28,"4,833",77.12,1.19,7,,,,,,,,89.31%
21-Oct-25,DanubeH_Awareness_Fujairah_Display-HTML_GARDEN_Oct25,Awareness,HTML,Fujairah,United Arab Emirates,"19,137",111,0.58%,3.53,"5,427",133.96,1.21,7,,,,,,,,91.77%
21-Oct-25,DanubeH_Awareness_UAQ-Display_HTML_GARDEN_Oct25,Awareness,HTML,Umm Al Quwain,United Arab Emirates,"6,111",33,0.54%,3.39,"1,803",42.78,1.3,7,,,,,,,,91.04%
21-Oct-25,DanubeH_Awareness_Ajman_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ajman,United Arab Emirates,"5,178",29,0.56%,3.13,"1,652",36.25,1.25,7,,,,,,,,89.74%
21-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,"55,778",441,0.79%,3.04,"18,335",390.45,0.89,7,,,,,,,,90.20%
21-Oct-25,DanubeH_Awareness_RAK_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ras Al Khaimah,United Arab Emirates,"14,828",86,0.58%,2.69,"5,508",103.8,1.21,7,,,,,,,,90.11%
21-Oct-25,DanubeH_Awareness_Fujairah_Display-CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Fujairah,United Arab Emirates,"9,825",56,0.57%,3.03,"3,245",68.78,1.23,7,,,,,,,,91.31%
21-Oct-25,DanubeH_Awareness_UAQ-Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Umm Al Quwain,United Arab Emirates,"15,893",89,0.56%,2.83,"5,625",111.25,1.25,7,,,,,,,,91.98%
21-Oct-25,DanubeH_Awareness_Ajman_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ajman,United Arab Emirates,339,2,0.59%,0.96,353,2.37,1.19,6.99,,,,,,,,91.49%
22-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_HTML_GARDEN_Oct25,Awareness,HTML,Abu Dhabi,United Arab Emirates,"168,788","1,114",0.66%,3.06,"55,075",1181.52,1.06,7,,,,,,,,91.89%
22-Oct-25,DanubeH_Awareness_RAK_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ras Al Khaimah,United Arab Emirates,"42,203",249,0.59%,3.18,"13,269",295.42,1.19,7,,,,,,,,91.13%
22-Oct-25,DanubeH_Awareness_Fujairah_Display-HTML_GARDEN_Oct25,Awareness,HTML,Fujairah,United Arab Emirates,"36,552",212,0.58%,2.72,"13,434",255.86,1.21,7,,,,,,,,89.52%
22-Oct-25,DanubeH_Awareness_UAQ-Display_HTML_GARDEN_Oct25,Awareness,HTML,Umm Al Quwain,United Arab Emirates,"4,128",34,0.82%,1.89,"2,183",28.9,0.85,7,,,,,,,,89.81%
22-Oct-25,DanubeH_Awareness_Ajman_Display_HTML_GARDEN_Oct25,Awareness,HTML,Ajman,United Arab Emirates,"13,572",76,0.56%,2.77,"4,907",95,1.25,7,,,,,,,,89.68%
22-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,"176,000","1,144",0.65%,2.83,"62,127",1232,1.08,7,,,,,,,,91.70%
22-Oct-25,DanubeH_Awareness_RAK_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ras Al Khaimah,United Arab Emirates,"43,793",254,0.58%,2.91,"15,049",306.55,1.21,7,,,,,,,,91.07%
22-Oct-25,DanubeH_Awareness_Fujairah_Display-CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Fujairah,United Arab Emirates,"54,035",308,0.57%,3.02,"17,901",378.25,1.23,7,,,,,,,,90.18%
22-Oct-25,DanubeH_Awareness_UAQ-Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Umm Al Quwain,United Arab Emirates,"14,286",80,0.56%,3.17,"4,503",100,1.25,7,,,,,,,,91.11%
22-Oct-25,DanubeH_Awareness_Ajman_Display_CaRest Of United Arab Emiratessel_GARDEN_Oct25,Awareness,Carousel,Ajman,United Arab Emirates,"9,831",58,0.59%,3.09,"3,185",68.82,1.19,7,,,,,,,,89.56%
22-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Display,Muscat,OMAN,"19,500",122,0.63%,3.14,"6,205",122.85,1.01,6.30,,,,,,,,91.61%
22-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Display,Rest of Oman,OMAN,"12,603",74,0.58%,2.99,"4,215",79.40,1.08,6.30,,,,,,,,90.79%
23-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Display,Dubai,United Arab Emirates,"51,677",318,0.62%,2.93,"17,631",351.40,1.11,6.80,,,,,,,,90.75%
23-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Display,Abu Dhabi & Al Ain,United Arab Emirates,114178,771,0.68%,2.95,"38,648",776.41,1.01,6.80,,,,,,,,90.17%
23-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,61221,365,0.60%,2.99,"20,508",416.30,1.14,6.80,,,,,,,,89.74%
23-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Display,Muscat,OMAN,"168,178","1,052",0.63%,3.01,"55,847",1059.52,1.01,6.30,,,,,,,,91.83%
23-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Display,Rest of Oman,OMAN,"110,595",635,0.57%,2.92,"37,936",696.75,1.10,6.30,,,,,,,,89.31%
23-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Display,Bahrain EN,Bahrain,16876,99,0.59%,2.97,"5,675",106.32,1.07,6.30,,,,,,,,90.45%
23-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Display,Bahrain AR,Bahrain,"27,177",154,0.57%,3.01,"9,041",171.22,1.11,6.30,,,,,,,,89.19%
23-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Native,Dubai,United Arab Emirates,"62,173",405,0.65%,2.88,"21,574",422.78,1.04,6.80,,,,,,,,90.01%
23-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Native,Abu Dhabi & Al Ain,United Arab Emirates,137368,980,0.71%,2.90,"47,291",934.10,0.95,6.80,,,,,,,,90.70%
23-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,73655,464,0.63%,2.94,"25,094",500.85,1.08,6.80,,,,,,,,91.55%
23-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Native,Muscat,OMAN,"225,795","1,493",0.66%,2.97,"75,929",1422.51,0.95,6.30,,,,,,,,91.00%
23-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Native,Rest of Oman,OMAN,"148,220",902,0.61%,2.87,"51,577",933.79,1.04,6.30,,,,,,,,91.43%
23-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Native,Bahrain EN,Bahrain,"20,304",125,0.62%,2.92,"6,944",127.92,1.02,6.30,,,,,,,,89.88%
23-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Native,Bahrain AR,Bahrain,"32,697",195,0.60%,2.96,"11,062",205.99,1.06,6.30,,,,,,,,89.51%
23-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Carousel,Dubai,United Arab Emirates,"13,371",66,0.49%,2.76,"4,851",90.92,1.38,6.80,,,,,,,,91.93%
23-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Carousel,Abu Dhabi & Al Ain,United Arab Emirates,"29,542",160,0.54%,2.78,"10,632",200.89,1.26,6.80,,,,,,,,91.26%
23-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,"15,840",76,0.48%,2.81,"5,642",107.71,1.42,6.80,,,,,,,,91.35%
23-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Carousel,Muscat,OMAN,"48,560",244,0.50%,2.84,"17,071",305.93,1.25,6.30,,,,,,,,89.17%
23-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Carousel,Rest of Oman,OMAN,"31,876",148,0.46%,2.75,"11,596",200.82,1.36,6.30,,,,,,,,91.92%
23-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Carousel,Bahrain EN,Bahrain,"4,367",21,0.48%,2.80,"1,561",27.51,1.31,6.30,,,,,,,,90.24%
23-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Carousel,Bahrain AR,Bahrain,"7,032",32,0.46%,2.83,"2,487",44.30,1.38,6.30,,,,,,,,89.27%
24-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Display,Dubai,United Arab Emirates,"153,245","1,059",0.69%,2.73,"56,101",1042.07,0.98,6.80,,,,,,,,90.82%
24-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Display,Abu Dhabi & Al Ain,United Arab Emirates,"175,156","1,307",0.75%,3.03,"57,827",1191.06,0.91,6.80,,,,,,,,90.37%
24-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,"104,398",663,0.64%,2.66,"39,266",709.91,1.07,6.80,,,,,,,,91.02%
24-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Display,Muscat,OMAN,"201,585","1,286",0.64%,2.74,"73,686",1269.99,0.99,6.30,,,,,,,,90.77%
24-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Display,Rest of Oman,OMAN,"42,629",309,0.72%,3.04,"14,003",268.56,0.87,6.30,,,,,,,,90.01%
24-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Display,Bahrain EN,Bahrain,"52,428",315,0.60%,3.00,"17,494",330.30,1.05,6.30,,,,,,,,90.29%
24-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Display,Bahrain AR,Bahrain,"39,714",250,0.63%,2.60,"15,280",250.20,1.00,6.30,,,,,,,,90.47%
24-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Native,Dubai,United Arab Emirates,"184,370","1,346",0.73%,2.69,"68,648",1253.72,0.93,6.80,,,,,,,,90.66%
24-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Native,Abu Dhabi & Al Ain,United Arab Emirates,"210,731","1,661",0.79%,2.98,"70,759",1432.97,0.86,6.80,,,,,,,,91.65%
24-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,"125,601",842,0.67%,2.61,"48,047",854.09,1.01,6.80,,,,,,,,89.31%
24-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Native,Muscat,OMAN,"242,528","1,635",0.67%,2.69,"90,165",1527.93,0.93,6.30,,,,,,,,91.71%
24-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Native,Rest of Oman,OMAN,"51,287",393,0.77%,2.99,"17,135",323.11,0.82,6.30,,,,,,,,89.91%
24-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Native,Bahrain EN,Bahrain,"63,077",401,0.64%,2.95,"21,406",397.39,0.99,6.30,,,,,,,,91.93%
24-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Native,Bahrain AR,Bahrain,"47,780",318,0.67%,2.56,"18,697",301.01,0.95,6.30,,,,,,,,91.59%
24-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Carousel,Dubai,United Arab Emirates,"39,651",220,0.55%,2.57,"15,434",269.63,1.23,6.80,,,,,,,,90.77%
24-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Carousel,Abu Dhabi & Al Ain,United Arab Emirates,"45,320",272,0.60%,2.85,"15,909",308.18,1.13,6.80,,,,,,,,89.73%
24-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,"27,012",138,0.51%,2.50,"10,803",183.68,1.33,6.80,,,,,,,,91.49%
24-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Carousel,Muscat,OMAN,"52,158",267,0.51%,2.57,"20,272",328.60,1.23,6.30,,,,,,,,90.56%
24-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Carousel,Rest of Oman,OMAN,"11,030",64,0.58%,2.86,"3,853",69.49,1.09,6.30,,,,,,,,90.18%
24-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Carousel,Bahrain EN,Bahrain,"13,565",66,0.49%,2.82,"4,813",85.46,1.29,6.30,,,,,,,,91.50%
24-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Carousel,Bahrain AR,Bahrain,"10,276",52,0.51%,2.44,"4,204",64.74,1.24,6.30,,,,,,,,89.40%
25-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Display,Dubai,United Arab Emirates,"109,668",743,0.68%,3.32,"33,035",745.74,1.00,6.80,,,,,,,,91.65%
25-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Display,Abu Dhabi & Al Ain,United Arab Emirates,"125,349",917,0.73%,3.08,"40,717",852.37,0.93,6.80,,,,,,,,89.35%
25-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,"74,711",460,0.62%,3.23,"23,122",508.03,1.10,6.80,,,,,,,,90.03%
25-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Display,Muscat,OMAN,"144,263",966,0.67%,3.14,"45,887",908.86,0.94,6.30,,,,,,,,89.67%
25-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Display,Rest of Oman,OMAN,"30,508",222,0.73%,3.46,"8,806",192.20,0.87,6.30,,,,,,,,91.82%
25-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Display,Bahrain EN,Bahrain,"37,520",243,0.65%,3.12,"12,037",236.38,0.97,6.30,,,,,,,,89.07%
25-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Display,Bahrain AR,Bahrain,"29,800",192,0.64%,3.26,"9,152",187.74,0.98,6.30,,,,,,,,89.93%
25-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Native,Dubai,United Arab Emirates,"131,942",945,0.72%,3.26,"40,423",897.21,0.95,6.80,,,,,,,,91.64%
25-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Native,Abu Dhabi & Al Ain,United Arab Emirates,"150,808","1,165",0.77%,3.03,"49,823",1025.49,0.88,6.80,,,,,,,,91.65%
25-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,"89,885",585,0.65%,3.18,"28,293",611.22,1.04,6.80,,,,,,,,90.14%
25-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Native,Muscat,OMAN,"173,563","1,228",0.71%,3.09,"56,149",1093.45,0.89,6.30,,,,,,,,91.29%
25-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Native,Rest of Oman,OMAN,"36,704",282,0.77%,3.41,"10,776",231.24,0.82,6.30,,,,,,,,90.25%
25-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Native,Bahrain EN,Bahrain,"45,140",309,0.68%,3.06,"14,729",284.38,0.92,6.30,,,,,,,,91.78%
25-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Native,Bahrain AR,Bahrain,"35,852",245,0.68%,3.20,"11,199",225.87,0.92,6.30,,,,,,,,89.30%
25-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Carousel,Dubai,United Arab Emirates,"28,375",155,0.55%,3.12,"9,088",192.95,1.24,6.80,,,,,,,,90.77%
25-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Carousel,Abu Dhabi & Al Ain,United Arab Emirates,"32,433",191,0.59%,2.90,"11,202",220.54,1.15,6.80,,,,,,,,90.03%
25-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,"19,331",96,0.50%,3.04,"6,361",131.45,1.37,6.80,,,,,,,,89.18%
25-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Carousel,Muscat,OMAN,"37,326",201,0.54%,2.96,"12,624",235.15,1.17,6.30,,,,,,,,90.22%
25-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Carousel,Rest of Oman,OMAN,"7,894",46,0.58%,3.26,"2,423",49.73,1.08,6.30,,,,,,,,91.66%
25-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Carousel,Bahrain EN,Bahrain,"9,708",51,0.53%,2.93,"3,311",61.16,1.20,6.30,,,,,,,,89.05%
25-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Carousel,Bahrain AR,Bahrain,"7,710",40,0.52%,3.06,"2,518",48.57,1.21,6.30,,,,,,,,91.51%
26-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Display,Dubai,United Arab Emirates,"91,656",542,0.59%,3.27,"28,010",623.26,1.15,6.80,,,,,,,,91.90%
26-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Display,Abu Dhabi & Al Ain,United Arab Emirates,"104,761",668,0.64%,2.89,"36,281",712.37,1.07,6.80,,,,,,,,91.63%
26-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,"62,441",376,0.60%,3.19,"19,604",424.60,1.13,6.80,,,,,,,,89.22%
26-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Display,Muscat,OMAN,"120,569",795,0.66%,3.21,"37,573",759.58,0.96,6.30,,,,,,,,91.75%
26-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Display,Rest of Oman,OMAN,"25,496",169,0.66%,3.16,"8,073",160.62,0.95,6.30,,,,,,,,90.47%
26-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Display,Bahrain EN,Bahrain,"31,357",207,0.66%,3.04,"10,327",197.55,0.95,6.30,,,,,,,,90.82%
26-Oct-25,DanubeH_Awareness_Bahrain-AR_SAF_PROS_Oct25,Awareness,Display,Bahrain AR,Bahrain,"26,832",165,0.61%,3.33,"8,057",169.04,1.02,6.30,,,,,,,,89.99%
26-Oct-25,DanubeH_Awareness_Dubai_SFF_PROS_Oct25,Awareness,Native,Dubai,United Arab Emirates,"110,272",689,0.62%,3.22,"34,274",749.85,1.09,6.80,,,,,,,,89.82%
26-Oct-25,DanubeH_Awareness_Abu DhabiDhabi_SFF_PROS_Oct25,Awareness,Native,Abu Dhabi & Al Ain,United Arab Emirates,"126,039",849,0.67%,2.84,"44,395",857.07,1.01,6.80,,,,,,,,89.95%
26-Oct-25,DanubeH_Awareness_Rest Of United Arab Emirates_SFF_PROS_Oct25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,"75,122",478,0.64%,3.13,"23,988",510.83,1.07,6.80,,,,,,,,91.23%
26-Oct-25,DanubeH_Awareness_Muscat_SFF_PROS_Oct25,Awareness,Native,Muscat,OMAN,"145,056","1,011",0.70%,3.16,"45,976",913.85,0.90,6.30,,,,,,,,89.36%
26-Oct-25,DanubeH_Awareness_Rest Of Oman_SFF_PROS_Oct25,Awareness,Native,Rest of Oman,OMAN,"30,675",214,0.70%,3.11,"9,879",193.25,0.90,6.30,,,,,,,,91.84%
26-Oct-25,DanubeH_Awareness_Bahrain-EN_SAF_PROS_Oct25,Awareness,Native,Bahrain EN,Bahrain,"37,726",264,0.70%,2.99,"12,637",237.67,0.90,6.30,,,,,,,,91.17%
